QKEY,INTERVIEW_START_W106,INTERVIEW_END_W106,DEVICE_TYPE_W106,LANG_W106,XATTEND_W106,XPRAY_W106,XHOLYBOOK_W106,XASIAN_W106,LIFE2_W106,FTRPER_a_W106,FTRPER_b_W106,FTRGENS_a_W106,FTRGENS_b_W106,FTRGENS_c_W106,CLMSRS1_W106,CLIM1A_W106,ENV6MOD_a_W106,ENV6MOD_b_W106,ENV6MOD_c_W106,ENV6MOD_d_W106,ENV6MOD_e_W106,ENV6MOD_f_W106,SVENERGY_W106,SVREASON_W106,RELPER_W106,SPIRPER_W106,GOD_W106,GODBIBLE_W106,HGHPWR_W106,MISSINGGOD_W106,TYPEGOD_W106,SPECIES_W106,SACREDEARTH1_W106,SACREDEARTH2_a_W106,SACREDEARTH2_b_W106,SACREDEARTH2_c_W106,SACREDEARTH2_d_W106,HUMNTR_a_W106,HUMNTR_b_W106,READBIB_W106,PERSDEC_W106,PERSOE_1_W106,PERSOE_2_W106,PERSOE_3_W106,LITERAL_W106,PRAYFOR_a_W106,PRAYFOR_b_W106,PRAYFOR_c_W106,PRAYFOR_d_W106,PRAYFOR_e_W106,PRAYFOR_f_W106,ENDTIMES_W106,JCRTRNA_W106,JCRTRNCB_W106,JCRTRNC_W106,MEANINGMOD_a_W106,MEANINGMOD_b_W106,MEANINGMOD_c_W106,MEANINGMOD_d_W106,MEANINGMOD_e_W106,MEANINGMOD_f_W106,CONCLM_a_W106,CONCLM_b_W106,CONCLM_c_W106,CONCLMINV_a_W106,CONCLMINV_b_W106,CONCLMINV_c_W106,CONNRGY_a_W106,CONNRGY_b_W106,CONNRGY_c_W106,SERMONCLM_W106,CLRGYCLM_a_W106,CLRGYCLM_b_W106,CLRGYCLM_c_W106,CLRGYCLM_d_W106,MORALISSUE_d_W106,MORALISSUE_e_W106,MORALISSUE_f_W106,MORALISSUE_g_W106,CLMSRS2_a_W106,CLMSRS2_b_W106,CLMSRS2_c_W106,CLMSRS2_d_W106,CLMSRS2_e_W106,GOVWRRY_a_W106,GOVWRRY_b_W106,GOVWRRY_c_W106,CLMWRRY_a_W106,CLMWRRY_b_W106,CLMWRRY_c_W106,CLMWRRY_d_W106,USWRRY_a_W106,USWRRY_b_W106,CLMPOSS_W106,CLMPRI_W106,TALKCLM_a_W106,TALKCLM_b_W106,TALKCLM_c_W106,TALKCLM_d_W106,TALKCLMVAL_a_W106,TALKCLMVAL_b_W106,TALKCLMVAL_c_W106,TALKCLMVAL_d_W106,ENV27MOD_a_W106,ENV27MOD_b_W106,ENV27MOD_d_W106,ENV27MOD_e_W106,ATTACK_WORRY_W106,ATTACK_WORRY2_W106,ASIANDISC3_W106,ASIANDISCJOB_W106,ASIANDISC4_W106,F_METRO,F_CREGION,F_CDIVISION,F_AGECAT,F_GENDER,F_EDUCCAT,F_EDUCCAT2,F_HISP,F_HISP_ORIGIN,F_YEARSINUS,F_RACECMB,F_RACETHNMOD,F_CITIZEN,F_BIRTHPLACE,F_MARITAL,F_RELIG,F_BORN,F_RELIGCAT1,F_ATTEND,F_PARTY_FINAL,F_PARTYLN_FINAL,F_PARTYSUM_FINAL,F_PARTYSUMIDEO_FINAL,F_INC_SDT1,F_REG,F_IDEO,F_INTFREQ,F_VOLSUM,F_INC_TIER2,WEIGHT_W106
201801145285,2022-04-12T14:35:02Z,2022-04-12T15:05:34Z,1,1,2,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,1,2,NA,NA,2,1,2,NA,NA,NA,NA,2,2,4,2,NA,NA,NA,1,2,2,1,2,2,2,2,2,NA,NA,3,3,3,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,NA,NA,NA,NA,NA,2,2,3,4,2,3,2,2,3,2,3,3,4,NA,4,1,1,NA,1,4,2,4,4,4,2,1,2,1,1,2,3,2,1,1,6,2,NA,4,3,5,1,4,1,8,NA,4,4,3,2,2,4,9,1,4,1,2,3,0.7583579824568809
201801145291,2022-04-16T22:14:49Z,2022-04-16T22:41:34Z,1,1,2,2,1,2,3,2,3,2,2,3,4,2,1,2,1,2,1,2,3,1,2,3,1,2,NA,NA,2,2,1,4,3,2,2,3,3,7,1,26,3,23,3,NA,NA,NA,NA,NA,NA,2,1,3,3,2,5,4,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,2,3,3,4,3,2,3,4,2,4,4,4,3,2,4,3,4,3,2,NA,4,2,2,NA,4,4,5,4,5,4,2,4,5,NA,1,2,3,4,1,2,4,2,NA,1,1,1,1,1,3,2,2,2,6,3,1,1,1,99,1,2,3,2,99,0.6676528516702178
201801145318,2022-04-17T22:18:02Z,2022-04-17T22:41:44Z,1,1,2,2,4,2,3,3,2,3,1,1,1,1,2,2,2,2,2,2,2,3,4,1,99,NA,NA,2,2,2,1,99,1,1,1,4,2,7,99,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,2,2,NA,NA,2,3,3,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,3,NA,NA,NA,NA,NA,3,4,4,2,1,1,2,4,1,2,3,2,3,NA,6,2,4,NA,5,4,1,3,5,5,NA,1,6,NA,1,2,3,4,2,3,1,2,NA,1,1,1,1,1,3,10,NA,3,6,4,2,2,4,1,1,4,2,1,1,0.6286593049224198
201801145347,2022-04-14T21:21:47Z,2022-04-14T21:29:14Z,1,1,2,2,2,2,3,3,3,3,2,3,2,1,2,2,2,2,2,2,3,3,3,2,2,NA,2,NA,3,1,2,NA,NA,NA,NA,NA,NA,7,2,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,2,3,NA,NA,4,5,1,5,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,NA,NA,NA,NA,NA,2,4,2,3,1,2,1,3,3,1,3,2,2,NA,6,1,1,NA,5,4,2,3,3,3,2,1,6,NA,1,2,3,4,1,1,6,2,NA,1,1,1,1,1,6,5,NA,4,5,2,NA,2,4,9,1,4,1,1,3,0.11993947831466689
201801145436,2022-04-12T21:53:31Z,2022-04-12T22:24:27Z,1,1,2,1,1,2,2,1,3,2,1,3,3,1,2,2,2,2,2,2,4,NA,2,2,1,99,NA,NA,1,1,2,NA,NA,NA,NA,1,3,7,2,NA,NA,NA,2,1,1,2,2,2,1,2,2,NA,NA,3,5,5,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,NA,NA,NA,NA,NA,2,3,2,3,1,1,2,1,4,1,4,5,4,NA,5,4,1,NA,5,4,4,5,5,5,NA,3,5,NA,1,2,3,4,2,1,5,2,NA,1,1,1,1,1,1,2,2,2,5,1,NA,1,2,8,1,3,2,2,2,0.8415411281077234
201801145458,2022-04-14T13:20:44Z,2022-04-14T14:31:46Z,2,1,2,1,1,2,3,2,3,2,2,2,3,1,1,2,2,2,2,1,3,3,2,2,1,1,NA,NA,1,1,1,1,2,2,2,2,2,6,1,20,NA,NA,2,1,1,1,1,1,1,2,2,NA,NA,3,3,3,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,NA,NA,NA,NA,NA,2,4,3,4,4,2,4,4,4,2,1,4,4,NA,4,1,1,NA,1,3,2,3,3,4,2,3,5,NA,1,2,3,2,2,1,6,2,NA,1,1,1,1,1,1,2,2,2,5,4,2,2,3,9,1,3,2,1,2,0.7007447341147843
201801145538,2022-04-12T14:59:32Z,2022-04-12T15:31:15Z,1,1,2,1,4,2,2,2,2,2,2,3,2,2,1,2,1,1,1,1,2,3,3,2,1,2,NA,NA,2,2,1,2,1,1,1,1,1,5,2,NA,NA,NA,3,1,1,1,2,1,1,2,2,NA,NA,5,3,5,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,2,4,2,3,2,2,NA,6,4,1,NA,5,4,1,1,5,3,2,1,5,NA,1,4,8,4,2,1,5,2,NA,1,5,4,1,1,1,10,NA,3,6,2,NA,2,3,1,1,3,1,2,1,0.4271296631092533
201801145557,2022-04-12T23:27:27Z,2022-04-12T23:39:05Z,1,1,2,2,1,2,1,1,5,1,5,5,5,3,2,2,2,2,2,2,5,NA,2,4,1,1,NA,NA,1,2,1,5,1,1,1,1,1,6,99,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,1,1,3,3,3,5,3,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,2,1,5,5,5,1,2,2,4,2,5,1,5,3,4,NA,NA,5,5,NA,5,4,4,NA,4,5,5,5,5,4,2,1,5,NA,2,2,3,3,1,2,4,2,NA,1,1,1,1,1,1,2,2,2,6,1,NA,1,1,4,1,2,1,2,2,0.6049092469779143
201801145582,2022-04-12T14:36:43Z,2022-04-12T14:51:33Z,1,1,2,2,1,2,1,4,2,2,2,2,1,1,2,2,2,2,1,2,2,1,3,4,1,2,NA,NA,2,1,1,5,2,1,1,3,2,6,2,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,2,2,NA,NA,5,4,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,3,1,NA,NA,NA,NA,NA,2,4,2,2,2,2,2,4,2,1,1,3,3,NA,3,1,2,NA,2,2,1,2,4,5,NA,1,5,NA,2,2,3,4,2,2,3,2,NA,4,1,1,1,4,1,1,2,1,5,2,NA,2,3,4,1,3,2,2,2,0.5964166402762745
201801145664,2022-04-15T00:07:55Z,2022-04-15T00:17:47Z,2,1,2,2,4,2,1,2,3,4,3,3,3,2,1,1,2,2,1,1,4,NA,3,3,1,2,NA,NA,2,2,2,NA,NA,NA,NA,4,5,7,2,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,2,2,NA,NA,5,5,5,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,NA,NA,NA,NA,NA,1,2,2,4,4,3,3,3,4,2,1,5,5,NA,5,4,4,NA,4,5,3,5,4,5,NA,3,5,NA,1,2,3,2,1,2,3,2,NA,1,1,1,1,1,1,12,NA,3,6,3,1,1,2,9,1,3,1,2,3,0.7324918701139411
201801145696,2022-04-14T15:43:34Z,2022-04-14T16:03:57Z,1,1,2,2,4,2,1,2,2,3,1,2,2,1,1,2,2,2,2,2,4,NA,4,4,2,NA,2,NA,3,1,1,5,1,1,1,NA,NA,5,2,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,2,2,NA,NA,5,2,2,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,1,NA,NA,NA,NA,NA,4,4,1,2,1,2,2,5,4,2,3,3,3,NA,4,1,3,NA,2,3,1,2,4,4,2,3,6,NA,1,2,3,2,1,1,6,2,NA,1,1,1,1,1,6,9,NA,3,5,3,2,2,4,9,1,4,1,2,3,0.3193287023891986
201801145791,2022-04-12T14:55:33Z,2022-04-12T15:34:16Z,1,1,1,1,1,2,3,3,2,2,3,3,3,2,1,2,2,2,1,2,3,3,1,1,1,1,NA,NA,1,1,2,NA,NA,NA,NA,1,2,2,2,NA,NA,NA,2,1,1,1,1,1,1,1,1,2,3,1,2,1,3,1,1,1,2,2,1,NA,NA,1,2,1,5,NA,NA,NA,NA,1,3,3,2,NA,NA,NA,NA,NA,1,1,99,3,3,3,3,1,4,2,2,5,5,5,5,1,1,1,1,5,99,4,99,4,2,4,5,NA,1,2,3,4,2,2,3,2,NA,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,99,1,2,2,1,99,0.5131416178774777
201801145796,2022-04-14T20:28:33Z,2022-04-14T20:57:15Z,2,1,2,1,1,2,2,4,3,3,3,3,4,8,1,2,1,2,1,2,3,1,2,2,1,1,NA,NA,1,2,1,1,1,1,1,1,1,7,1,20,NA,NA,2,1,1,2,2,2,2,1,1,3,1,2,3,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,2,5,2,4,4,1,1,1,1,4,4,4,3,2,4,NA,3,5,5,NA,5,4,1,NA,3,5,3,4,4,5,NA,2,5,NA,1,2,3,2,2,1,5,2,NA,1,1,1,1,1,1,1,1,1,4,1,NA,1,1,7,1,1,2,2,2,0.7626682416899171
201801145812,2022-04-13T13:04:35Z,2022-04-13T13:15:48Z,1,1,2,1,4,2,3,3,2,2,2,2,2,1,1,2,2,2,1,1,2,3,2,2,1,1,NA,NA,1,1,1,1,1,2,1,3,1,6,1,99,NA,NA,99,2,1,2,2,2,2,99,1,3,3,3,3,3,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,NA,NA,NA,NA,NA,3,5,4,3,2,2,2,4,2,2,3,3,3,NA,6,2,2,NA,5,3,2,3,4,4,2,1,5,NA,1,2,3,4,2,2,4,2,NA,1,1,1,1,1,3,12,NA,3,5,2,NA,2,3,4,1,3,2,2,2,0.6368951700336427
201801145861,2022-04-12T14:31:34Z,2022-04-12T14:46:18Z,2,1,1,1,1,2,2,4,4,1,2,3,3,2,1,1,1,1,1,1,4,NA,2,2,1,1,NA,NA,1,2,1,1,1,1,2,3,3,6,2,NA,NA,NA,2,1,1,2,2,2,2,2,1,3,3,2,4,3,2,1,3,1,3,1,2,NA,2,1,2,1,5,NA,NA,NA,NA,3,3,3,2,NA,NA,NA,NA,NA,1,1,1,4,4,4,4,1,5,3,4,5,5,5,5,4,1,4,1,5,5,5,5,4,2,4,5,NA,2,2,3,2,1,2,4,2,NA,1,1,1,1,1,1,2,2,2,3,4,1,1,2,9,1,3,2,1,3,0.9899954784191561
201801145987,2022-04-13T12:46:17Z,2022-04-13T12:55:44Z,1,1,2,2,4,2,1,2,2,4,3,2,2,1,1,2,2,2,1,2,4,NA,4,4,2,NA,2,NA,3,1,2,NA,NA,NA,NA,NA,NA,7,2,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,2,3,NA,NA,5,5,5,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,2,NA,NA,NA,NA,NA,3,4,1,2,2,1,2,4,4,1,3,3,3,NA,6,1,1,NA,5,4,1,2,5,5,NA,1,5,NA,1,2,3,4,1,2,3,2,NA,1,1,1,1,1,1,9,NA,3,6,2,NA,2,4,8,1,4,3,2,3,0.5020260883713381
201801146017,2022-04-14T17:33:31Z,2022-04-14T17:52:28Z,1,1,1,1,1,2,1,2,5,1,4,3,4,2,2,2,2,2,2,2,3,3,1,1,1,1,NA,NA,1,1,1,1,99,99,99,1,1,2,1,99,NA,NA,2,1,1,2,1,99,1,1,1,4,3,1,1,99,1,4,4,99,99,99,NA,NA,NA,2,2,3,5,NA,NA,NA,NA,1,3,3,2,3,1,99,1,1,1,1,1,99,99,99,99,99,99,2,99,5,5,4,5,99,99,99,5,99,99,99,99,4,2,4,5,NA,1,2,3,4,1,2,3,2,NA,1,1,1,1,1,5,2,2,2,1,1,NA,1,1,9,1,1,3,1,3,0.2657763534616035
201801146113,2022-04-12T17:15:37Z,2022-04-12T17:23:57Z,1,1,2,1,1,2,3,3,3,3,3,3,3,2,1,2,2,2,2,2,3,1,2,2,1,1,NA,NA,1,1,1,1,3,3,3,1,1,4,1,99,NA,NA,2,1,1,1,1,2,1,2,1,3,3,2,3,3,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,2,NA,NA,NA,NA,NA,1,2,2,3,3,3,3,2,4,2,3,5,5,NA,5,2,2,NA,2,5,3,4,5,2,1,2,6,NA,1,2,3,3,2,2,3,2,NA,1,1,1,1,1,1,2,2,2,4,1,NA,1,1,8,1,2,1,1,3,0.6598709344121223
201801146168,2022-04-13T07:50:23Z,2022-04-13T07:57:38Z,1,1,2,1,1,2,3,3,1,5,3,3,1,1,1,1,2,2,1,2,3,1,2,2,1,1,NA,NA,1,2,1,2,1,1,1,3,1,6,2,NA,NA,NA,2,1,1,1,2,1,2,2,1,4,3,3,4,3,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,2,NA,NA,NA,NA,NA,2,3,3,3,2,2,1,3,3,1,3,4,3,NA,3,4,2,NA,5,4,3,4,3,4,2,3,5,NA,1,2,3,4,1,3,2,2,NA,1,1,1,1,1,1,1,2,1,4,3,1,1,2,1,1,3,2,1,1,1.364862813276887
201801146226,2022-04-12T14:32:31Z,2022-04-12T14:41:50Z,3,1,2,1,1,2,1,2,2,2,2,1,1,1,2,2,2,2,2,1,2,3,2,2,1,1,NA,NA,1,2,1,2,3,3,2,2,2,6,2,NA,NA,NA,2,2,1,2,2,2,2,2,1,4,3,2,3,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,2,NA,NA,NA,NA,NA,1,3,2,3,1,2,2,4,2,1,3,2,2,NA,5,2,1,NA,5,3,1,2,2,4,2,1,5,NA,1,2,3,4,2,1,6,2,NA,1,1,1,1,1,3,2,2,2,5,3,2,2,4,2,1,4,2,2,2,0.47236722774010176
201801146258,2022-04-12T14:57:50Z,2022-04-12T15:03:40Z,2,1,2,2,4,2,3,1,1,5,1,1,1,1,1,1,2,2,2,1,4,NA,4,3,1,2,NA,NA,2,1,1,4,1,1,1,3,3,7,1,1,21,20,3,NA,NA,NA,NA,NA,NA,2,2,NA,NA,5,3,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,3,4,1,2,1,1,1,5,1,1,3,2,4,NA,5,1,1,NA,4,3,1,3,5,5,NA,3,6,NA,1,2,3,1,3,1,6,2,NA,1,1,1,1,1,6,10,NA,3,5,2,NA,2,4,1,1,5,1,1,1,0.3193287023891986
201801146272,2022-04-12T15:12:44Z,2022-04-12T15:20:57Z,2,1,2,2,4,1,2,3,2,3,2,2,1,2,1,2,2,2,2,1,3,3,4,3,2,NA,2,NA,3,2,1,5,3,2,2,NA,NA,7,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,1,3,NA,NA,5,2,3,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,3,NA,NA,NA,NA,NA,2,3,2,3,2,3,2,4,1,1,3,4,3,NA,6,1,1,NA,5,2,1,1,5,4,2,3,2,4,1,4,9,1,2,1,5,2,NA,1,4,4,1,1,1,10,NA,3,6,2,NA,2,4,5,1,4,1,2,2,1.6444611253364168
201801146276,2022-04-12T16:42:37Z,2022-04-12T16:46:55Z,1,1,2,2,4,2,3,2,2,4,3,3,2,8,1,2,2,1,1,1,3,3,3,3,1,2,NA,NA,2,2,2,NA,NA,NA,NA,4,4,6,1,99,NA,NA,3,NA,NA,NA,NA,NA,NA,2,2,NA,NA,5,4,3,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,3,NA,NA,NA,NA,NA,2,4,1,3,1,2,2,4,3,NA,3,3,3,NA,3,1,2,NA,1,3,1,3,5,4,2,1,2,NA,1,2,3,2,2,1,6,2,NA,1,1,1,1,1,1,10,NA,3,5,3,2,2,3,9,1,3,1,1,3,0.3538540779559943
201801146395,2022-04-12T16:50:44Z,2022-04-12T17:04:18Z,1,1,2,1,1,2,1,5,3,3,3,3,3,8,1,2,2,2,1,1,2,3,2,2,1,2,NA,NA,2,2,2,NA,NA,NA,NA,3,3,6,1,20,NA,NA,3,1,1,1,2,2,2,2,2,NA,NA,3,5,4,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,NA,NA,NA,NA,NA,3,4,2,4,4,3,4,3,4,NA,3,3,4,NA,4,2,2,NA,4,4,3,5,5,4,2,4,5,NA,1,2,3,3,1,1,6,2,NA,1,1,1,1,1,3,2,2,2,4,1,NA,1,1,9,1,2,2,1,2,0.5852933001166598
201801146402,2022-04-16T21:42:10Z,2022-04-16T21:55:31Z,1,1,1,1,1,2,1,3,3,2,3,2,3,2,1,2,2,1,2,2,2,1,1,1,1,1,NA,NA,1,1,2,NA,NA,NA,NA,1,2,6,2,NA,NA,NA,1,1,1,1,1,2,1,1,1,3,3,2,3,2,3,1,2,1,3,1,2,NA,2,3,2,1,4,5,5,5,1,1,3,3,2,NA,NA,NA,NA,NA,3,2,3,2,4,3,3,2,2,3,2,4,4,4,4,2,2,2,2,4,3,3,5,5,NA,4,5,NA,1,2,3,3,2,2,4,2,NA,4,1,1,1,4,1,1,1,1,2,1,NA,1,1,5,1,1,2,1,2,0.4965921953210546
201801146425,2022-04-13T22:28:30Z,2022-04-13T22:47:58Z,1,1,1,1,1,2,3,2,3,2,4,3,4,2,1,2,2,2,2,1,3,1,2,2,1,1,NA,NA,1,2,2,NA,NA,NA,NA,4,2,5,2,NA,NA,NA,2,1,1,2,1,2,1,2,1,4,3,2,3,4,2,1,3,1,1,1,2,2,1,2,2,1,4,4,4,4,3,3,3,3,2,2,3,2,3,1,1,2,2,3,3,3,4,2,4,3,2,4,4,4,6,2,3,2,4,5,3,5,3,3,2,1,5,NA,1,2,3,4,1,1,5,2,NA,1,1,1,1,1,1,1,2,1,2,3,1,1,1,9,1,2,2,1,3,0.39865067382031844
201801146431,2022-04-12T16:38:44Z,2022-04-12T16:44:39Z,2,1,2,2,4,2,3,5,1,3,1,1,1,1,1,2,2,2,1,1,3,3,4,4,2,NA,2,NA,3,2,2,NA,NA,NA,NA,NA,NA,7,2,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,2,3,NA,NA,5,5,4,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,NA,NA,NA,NA,NA,1,3,1,1,1,1,1,5,1,1,1,4,3,NA,3,1,1,NA,1,3,1,3,5,5,NA,1,6,NA,1,2,3,3,2,1,6,2,NA,1,1,1,1,1,1,9,NA,3,6,2,NA,2,4,9,1,5,1,1,2,0.33090428677912365
201801146643,2022-04-14T10:47:22Z,2022-04-14T11:05:46Z,1,1,1,2,1,2,1,2,3,3,1,3,1,1,2,2,2,2,2,2,3,1,3,3,99,NA,NA,2,2,1,2,NA,NA,NA,NA,5,5,7,2,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,2,2,NA,NA,5,5,3,3,2,2,3,3,3,NA,NA,NA,1,2,1,5,NA,NA,NA,NA,3,3,3,2,NA,NA,NA,NA,NA,2,4,3,3,2,1,1,3,2,1,3,3,3,5,5,2,1,4,5,3,1,2,5,3,2,3,5,NA,1,2,3,4,1,2,3,2,NA,1,1,1,1,1,1,2,2,2,2,3,2,2,3,9,1,3,2,1,2,0.5124026664208382
201801146651,2022-04-13T10:24:39Z,2022-04-13T10:34:48Z,2,1,2,2,4,2,3,4,2,3,1,2,2,1,2,2,2,2,2,2,3,3,2,2,99,NA,NA,2,2,2,1,5,1,1,1,5,1,7,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,99,NA,NA,4,5,4,5,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,NA,NA,NA,NA,NA,1,3,4,3,3,3,3,3,4,2,3,5,5,NA,5,4,4,NA,4,3,2,3,4,4,2,4,6,NA,1,2,3,2,99,3,2,2,NA,1,1,1,1,1,3,12,NA,3,5,99,99,9,9,99,99,99,2,2,99,1.1667011171971229
201801146661,2022-04-12T19:16:16Z,2022-04-12T19:42:47Z,2,1,1,1,1,2,2,1,3,3,3,3,5,3,1,2,1,2,1,1,3,1,2,1,1,1,NA,NA,1,1,1,1,5,4,5,1,1,2,1,20,NA,NA,1,1,1,1,1,1,1,1,1,3,1,1,4,3,1,1,3,3,3,3,NA,NA,NA,2,3,3,5,NA,NA,NA,NA,3,3,3,2,1,1,5,99,1,2,2,2,5,5,5,5,1,5,NA,NA,5,5,5,6,4,4,4,5,5,5,5,99,4,2,4,5,NA,1,2,3,3,2,2,4,2,NA,1,1,1,1,1,5,1,1,1,2,1,NA,1,1,1,1,2,1,2,2,0.2482352272833725
201801146743,2022-04-13T00:23:47Z,2022-04-13T00:35:27Z,1,1,2,1,1,2,3,4,4,2,2,2,3,2,2,2,2,2,2,2,2,3,2,2,1,1,NA,NA,1,2,2,NA,NA,NA,NA,1,1,7,2,NA,NA,NA,2,1,1,1,2,1,1,1,1,3,3,2,5,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,2,NA,NA,NA,NA,NA,2,2,2,5,5,5,4,4,5,3,2,5,5,NA,6,4,4,NA,5,5,4,5,5,3,2,3,5,NA,2,2,3,4,2,3,2,2,NA,1,1,1,1,1,5,2,1,2,4,1,NA,1,1,1,1,2,1,2,2,1.0835055536022553
201801146853,2022-04-12T16:06:52Z,2022-04-12T16:17:58Z,2,1,2,1,1,2,3,3,3,2,3,3,3,2,1,2,1,2,1,2,3,3,3,2,1,2,NA,NA,2,2,1,1,2,1,2,2,2,6,1,99,NA,NA,2,1,1,1,2,1,1,1,1,2,3,3,3,3,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,3,2,NA,NA,NA,NA,NA,1,2,2,2,2,1,2,1,3,2,1,4,3,NA,4,4,2,NA,5,5,3,5,4,3,1,3,3,NA,2,2,3,3,2,2,3,2,NA,1,1,1,1,1,1,1,2,1,5,4,1,1,1,1,1,2,3,1,1,0.7778588035183327
201801147025,2022-04-14T20:20:36Z,2022-04-14T20:28:55Z,2,1,1,1,1,2,3,5,3,2,2,3,3,1,2,1,2,2,2,2,3,3,2,1,1,1,NA,NA,1,1,1,3,1,2,1,1,1,5,1,21,24,NA,2,1,1,1,1,1,1,1,1,4,1,2,5,3,3,1,2,1,2,2,1,NA,NA,3,2,1,4,4,4,5,3,3,3,3,2,NA,NA,NA,NA,NA,1,1,1,2,2,2,2,2,3,1,1,5,4,5,4,4,1,4,4,4,3,4,3,5,NA,4,5,NA,2,2,3,3,2,1,6,2,NA,1,1,1,1,1,1,1,1,1,2,1,NA,1,1,9,1,2,2,1,3,0.6196094361827496
201801147065,2022-04-12T22:16:22Z,2022-04-12T22:31:32Z,2,1,1,1,1,2,1,5,1,2,1,2,2,1,1,2,1,2,2,1,2,3,2,2,1,1,NA,NA,1,1,2,NA,NA,NA,NA,1,1,6,1,99,NA,NA,2,1,2,1,2,2,1,1,1,4,3,1,3,3,3,1,1,1,3,3,2,NA,NA,2,2,2,5,NA,NA,NA,NA,3,3,3,2,NA,NA,NA,NA,NA,2,3,4,2,1,3,2,5,3,2,3,3,3,5,3,2,2,4,2,5,2,4,3,5,NA,1,5,NA,2,2,3,2,1,3,1,2,NA,1,1,1,1,1,1,1,1,1,3,3,2,2,3,5,1,3,2,2,2,2.3980290543297986
